Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Shader ALU Capacity Utilized,% Shaders Busy,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time ALUs Working,% Time EFUs Working,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,guardian_gpu_ms,mem_frequency_mhz,stale_frames_per_second,timewarp_gpu_ms
8.92,67.70089721679688,32.278079986572266,4.573468208312988,1.8434908390045166,34.835758209228516,75.88725662231445,84.50656509399414,0.5102468952536583,20.6541690826416,31.76366424560547,78.64901351928711,21.578746795654297,96.97566223144533,3.02433443069458,0.5151963829994202,63.333740234375,169.7296371459961,321.44126892089844,1.022791475057602,0.3605271577835083,6.756386756896973,5.597359657287598,545102848.0,3.3709003925323486,7.124545335769653,182888341504.0,235546337280.0,16093571584.0,161079296000.0,1896288256.0,24.693462371826172,545000000.0,0.2566090226173401,21365163.0,97.45132882254464,1958624512.0,42088960.0,4217957.375,1634578624.0,1.1477431058883667,0.9419043958187102,994905856.0,150566740.0,7835165.5,2781236096.0,0.3707830309867859,916.0,140.0,11975.0,2.0,39.518333435058594,3270.0,10470690744.0,1920.0,4.0,77.0,74.0,72.0,91.0,82.0,78.0,90.0,545.0,2.0,35.37043035030365,1.081253170967102,3196.0,1.0,3.366447925567627
8.93,67.70089721679688,32.278079986572266,4.573468208312988,1.8434908390045166,34.835758209228516,75.88725662231445,84.50656509399414,0.5102468952536583,20.6541690826416,31.76366424560547,78.64901351928711,21.578746795654297,96.97566223144533,3.02433443069458,0.5151963829994202,63.333740234375,169.7296371459961,321.44126892089844,1.022791475057602,0.3605271577835083,6.756386756896973,5.597359657287598,545102848.0,3.3709003925323486,7.124545335769653,182888341504.0,235546337280.0,16093571584.0,161079296000.0,1896288256.0,24.693462371826172,545000000.0,0.2566090226173401,21365163.0,97.45132882254464,1958624512.0,42088960.0,4217957.375,1634578624.0,1.1477431058883667,0.9419043958187102,994905856.0,150566740.0,7835165.5,2781236096.0,0.3707830309867859,916.0,140.0,11975.0,2.0,39.518333435058594,3270.0,12714619629.0,1920.0,4.0,77.0,74.0,72.0,91.0,82.0,78.0,90.0,545.0,2.0,35.37043035030365,1.081253170967102,3196.0,1.0,3.366447925567627
8.94,67.70089721679688,32.278079986572266,4.573468208312988,1.8434908390045166,34.835758209228516,75.88725662231445,84.50656509399414,0.5102468952536583,20.6541690826416,31.76366424560547,78.64901351928711,21.578746795654297,96.97566223144533,3.02433443069458,0.5151963829994202,63.333740234375,169.7296371459961,321.44126892089844,1.022791475057602,0.3605271577835083,6.756386756896973,5.597359657287598,545102848.0,3.3709003925323486,7.124545335769653,182888341504.0,235546337280.0,16093571584.0,161079296000.0,1896288256.0,24.693462371826172,545000000.0,0.2566090226173401,21365163.0,97.45132882254464,1958624512.0,42088960.0,4217957.375,1634578624.0,1.1477431058883667,0.9419043958187102,994905856.0,150566740.0,7835165.5,2781236096.0,0.3707830309867859,916.0,140.0,11975.0,2.0,39.518333435058594,3270.0,10305074023.0,1920.0,4.0,77.0,74.0,72.0,91.0,82.0,78.0,90.0,545.0,2.0,35.37043035030365,1.081253170967102,3196.0,1.0,3.366447925567627
8.95,67.70089721679688,32.278079986572266,4.573468208312988,1.8434908390045166,34.835758209228516,75.88725662231445,84.50656509399414,0.5102468952536583,20.6541690826416,31.76366424560547,78.64901351928711,21.578746795654297,96.97566223144533,3.02433443069458,0.5151963829994202,63.333740234375,169.7296371459961,321.44126892089844,1.022791475057602,0.3605271577835083,6.756386756896973,5.597359657287598,545102848.0,3.3709003925323486,7.124545335769653,182888341504.0,235546337280.0,16093571584.0,161079296000.0,1896288256.0,24.693462371826172,545000000.0,0.2566090226173401,21365163.0,97.45132882254464,1958624512.0,42088960.0,4217957.375,1634578624.0,1.1477431058883667,0.9419043958187102,994905856.0,150566740.0,7835165.5,2781236096.0,0.3707830309867859,916.0,140.0,11975.0,2.0,39.518333435058594,3270.0,10335672689.0,1920.0,4.0,77.0,74.0,72.0,91.0,82.0,78.0,90.0,545.0,2.0,35.37043035030365,1.081253170967102,3196.0,1.0,3.366447925567627
8.97,67.70089721679688,32.278079986572266,4.573468208312988,1.8434908390045166,34.835758209228516,75.88725662231445,84.50656509399414,0.5102468952536583,20.6541690826416,31.76366424560547,78.64901351928711,21.578746795654297,96.97566223144533,3.02433443069458,0.5151963829994202,63.333740234375,169.7296371459961,321.44126892089844,1.022791475057602,0.3605271577835083,6.756386756896973,5.597359657287598,545102848.0,3.3709003925323486,7.124545335769653,182888341504.0,235546337280.0,16093571584.0,161079296000.0,1896288256.0,24.693462371826172,545000000.0,0.2566090226173401,21365163.0,97.45132882254464,1958624512.0,42088960.0,4217957.375,1634578624.0,1.1477431058883667,0.9419043958187102,994905856.0,150566740.0,7835165.5,2781236096.0,0.3707830309867859,916.0,140.0,11975.0,2.0,39.518333435058594,3270.0,13024571401.0,1920.0,4.0,77.0,74.0,72.0,91.0,82.0,78.0,90.0,545.0,2.0,35.37043035030365,1.081253170967102,3196.0,1.0,3.366447925567627
8.98,67.70089721679688,32.278079986572266,4.573468208312988,1.8434908390045166,34.835758209228516,75.88725662231445,84.50656509399414,0.5102468952536583,20.6541690826416,31.76366424560547,78.64901351928711,21.578746795654297,96.97566223144533,3.02433443069458,0.5151963829994202,63.333740234375,169.7296371459961,321.44126892089844,1.022791475057602,0.3605271577835083,6.756386756896973,5.597359657287598,545102848.0,3.3709003925323486,7.124545335769653,182888341504.0,235546337280.0,16093571584.0,161079296000.0,1896288256.0,24.693462371826172,545000000.0,0.2566090226173401,21365163.0,97.45132882254464,1958624512.0,42088960.0,4217957.375,1634578624.0,1.1477431058883667,0.9419043958187102,994905856.0,150566740.0,7835165.5,2781236096.0,0.3707830309867859,916.0,140.0,11975.0,2.0,39.518333435058594,3270.0,10574877273.0,1920.0,4.0,77.0,74.0,72.0,91.0,82.0,78.0,90.0,545.0,2.0,35.37043035030365,1.081253170967102,3196.0,1.0,3.366447925567627
9.0,67.70089721679688,32.278079986572266,4.573468208312988,1.8434908390045166,34.835758209228516,75.88725662231445,84.50656509399414,0.5102468952536583,20.6541690826416,31.76366424560547,78.64901351928711,21.578746795654297,96.97566223144533,3.02433443069458,0.5151963829994202,63.333740234375,169.7296371459961,321.44126892089844,1.022791475057602,0.3605271577835083,6.756386756896973,5.597359657287598,545102848.0,3.3709003925323486,7.124545335769653,182888341504.0,235546337280.0,16093571584.0,161079296000.0,1896288256.0,24.693462371826172,545000000.0,0.2566090226173401,21365163.0,97.45132882254464,1958624512.0,42088960.0,4217957.375,1634578624.0,1.1477431058883667,0.9419043958187102,994905856.0,150566740.0,7835165.5,2781236096.0,0.3707830309867859,916.0,140.0,11975.0,2.0,39.518333435058594,3270.0,13082010742.0,1920.0,4.0,77.0,74.0,72.0,91.0,82.0,78.0,90.0,545.0,2.0,35.37043035030365,1.081253170967102,3196.0,1.0,3.366447925567627
9.02,68.14376068115234,31.991863250732425,4.573468208312988,1.8434908390045166,34.835758209228516,75.88725662231445,84.50656509399414,0.5102468952536583,18.73629570007324,32.470096588134766,78.64901351928711,21.578746795654297,96.85203552246094,3.1479651927948,0.5465427041053772,63.333740234375,169.7296371459961,321.44126892089844,1.022791475057602,0.3605271577835083,6.756386756896973,8.097896575927734,545102848.0,3.3709003925323486,7.124545335769653,182888341504.0,235546337280.0,16093571584.0,161292795904.0,1887756160.0,24.693462371826172,545000000.0,0.2566090226173401,21365163.0,97.45132882254464,1958624512.0,42088960.0,4217957.375,1634578624.0,1.1552280187606812,0.9419043958187102,1025393472.0,150566740.0,8201245.0,2781236096.0,0.3707830309867859,916.0,140.0,11975.0,2.0,39.518333435058594,3270.0,13112081193.0,1920.0,4.0,77.0,74.0,72.0,91.0,82.0,78.0,90.0,545.0,2.0,35.37043035030365,1.081253170967102,3196.0,1.0,3.366447925567627
9.03,68.14376068115234,31.991863250732425,4.573468208312988,1.8434908390045166,34.835758209228516,75.88725662231445,84.50656509399414,0.5102468952536583,18.73629570007324,32.470096588134766,78.64901351928711,21.578746795654297,96.85203552246094,3.1479651927948,0.5465427041053772,63.333740234375,169.7296371459961,321.44126892089844,1.022791475057602,0.3605271577835083,6.756386756896973,8.097896575927734,545102848.0,3.3709003925323486,7.124545335769653,182888341504.0,235546337280.0,16093571584.0,161292795904.0,1887756160.0,24.693462371826172,545000000.0,0.2566090226173401,21365163.0,97.45132882254464,1958624512.0,42088960.0,4217957.375,1634578624.0,1.1552280187606812,0.9419043958187102,1025393472.0,150566740.0,8201245.0,2781236096.0,0.3707830309867859,916.0,140.0,11975.0,2.0,39.518333435058594,3270.0,11757217091.5,1920.0,4.0,77.0,74.0,72.0,91.0,82.0,78.0,90.0,545.0,2.0,35.37043035030365,1.081253170967102,3196.0,1.0,3.366447925567627
9.06,68.14376068115234,31.991863250732425,4.573468208312988,1.8434908390045166,34.835758209228516,75.88725662231445,84.50656509399414,0.5102468952536583,18.73629570007324,32.470096588134766,78.64901351928711,21.578746795654297,96.85203552246094,3.1479651927948,0.5465427041053772,63.333740234375,169.7296371459961,321.44126892089844,1.022791475057602,0.3605271577835083,6.756386756896973,8.097896575927734,545102848.0,3.3709003925323486,7.124545335769653,182888341504.0,235546337280.0,16093571584.0,161292795904.0,1887756160.0,24.693462371826172,545000000.0,0.2566090226173401,21365163.0,97.45132882254464,1958624512.0,42088960.0,4217957.375,1634578624.0,1.1552280187606812,0.9419043958187102,1025393472.0,150566740.0,8201245.0,2781236096.0,0.3707830309867859,916.0,140.0,11975.0,2.0,39.518333435058594,3270.0,10514020788.0,1920.0,4.0,77.0,74.0,72.0,91.0,82.0,78.0,90.0,545.0,2.0,35.37043035030365,1.081253170967102,3196.0,1.0,3.366447925567627
9.07,68.14376068115234,31.991863250732425,4.573468208312988,1.8434908390045166,34.835758209228516,75.88725662231445,84.50656509399414,0.5102468952536583,18.73629570007324,32.470096588134766,78.64901351928711,21.578746795654297,96.85203552246094,3.1479651927948,0.5465427041053772,63.333740234375,169.7296371459961,321.44126892089844,1.022791475057602,0.3605271577835083,6.756386756896973,8.097896575927734,545102848.0,3.3709003925323486,7.124545335769653,182888341504.0,235546337280.0,16093571584.0,161292795904.0,1887756160.0,24.693462371826172,545000000.0,0.2566090226173401,21365163.0,97.45132882254464,1958624512.0,42088960.0,4217957.375,1634578624.0,1.1552280187606812,0.9419043958187102,1025393472.0,150566740.0,8201245.0,2781236096.0,0.3707830309867859,916.0,140.0,11975.0,2.0,39.518333435058594,3270.0,10545550647.0,1920.0,4.0,77.0,74.0,72.0,91.0,82.0,78.0,90.0,545.0,2.0,35.37043035030365,1.081253170967102,3196.0,1.0,3.366447925567627
9.08,68.14376068115234,31.991863250732425,4.573468208312988,1.8434908390045166,34.835758209228516,75.88725662231445,84.50656509399414,0.5102468952536583,18.73629570007324,32.470096588134766,78.64901351928711,21.578746795654297,96.85203552246094,3.1479651927948,0.5465427041053772,63.333740234375,169.7296371459961,321.44126892089844,1.022791475057602,0.3605271577835083,6.756386756896973,8.097896575927734,545102848.0,3.3709003925323486,7.124545335769653,182888341504.0,235546337280.0,16093571584.0,161292795904.0,1887756160.0,24.693462371826172,545000000.0,0.2566090226173401,21365163.0,97.45132882254464,1958624512.0,42088960.0,4217957.375,1634578624.0,1.1552280187606812,0.9419043958187102,1025393472.0,150566740.0,8201245.0,2781236096.0,0.3707830309867859,916.0,140.0,11975.0,2.0,39.518333435058594,3270.0,10576171247.0,1920.0,4.0,77.0,74.0,72.0,91.0,82.0,78.0,90.0,545.0,2.0,35.37043035030365,1.081253170967102,3196.0,1.0,3.366447925567627
9.1,68.14376068115234,31.991863250732425,4.573468208312988,1.8434908390045166,34.835758209228516,75.88725662231445,84.50656509399414,0.5102468952536583,18.73629570007324,32.470096588134766,78.64901351928711,21.578746795654297,96.85203552246094,3.1479651927948,0.5465427041053772,63.333740234375,169.7296371459961,321.44126892089844,1.022791475057602,0.3605271577835083,6.756386756896973,8.097896575927734,545102848.0,3.3709003925323486,7.124545335769653,182888341504.0,235546337280.0,16093571584.0,161292795904.0,1887756160.0,24.693462371826172,545000000.0,0.2566090226173401,21365163.0,97.45132882254464,1958624512.0,42088960.0,4217957.375,1634578624.0,1.1552280187606812,0.9419043958187102,1025393472.0,150566740.0,8201245.0,2781236096.0,0.3707830309867859,916.0,140.0,11975.0,2.0,39.518333435058594,3270.0,10606277329.0,1920.0,4.0,77.0,74.0,72.0,91.0,82.0,78.0,90.0,545.0,2.0,35.37043035030365,1.081253170967102,3196.0,1.0,3.366447925567627
9.11,68.14376068115234,31.991863250732425,4.573468208312988,1.8434908390045166,34.835758209228516,75.88725662231445,84.50656509399414,0.5102468952536583,18.73629570007324,32.470096588134766,78.64901351928711,21.578746795654297,96.85203552246094,3.1479651927948,0.5465427041053772,63.333740234375,169.7296371459961,321.44126892089844,1.022791475057602,0.3605271577835083,6.756386756896973,8.097896575927734,545102848.0,3.3709003925323486,7.124545335769653,182888341504.0,235546337280.0,16093571584.0,161292795904.0,1887756160.0,24.693462371826172,545000000.0,0.2566090226173401,21365163.0,97.45132882254464,1958624512.0,42088960.0,4217957.375,1634578624.0,1.1552280187606812,0.9419043958187102,1025393472.0,150566740.0,8201245.0,2781236096.0,0.3707830309867859,916.0,140.0,11975.0,2.0,39.518333435058594,3270.0,10782087934.0,1920.0,4.0,77.0,74.0,72.0,91.0,82.0,78.0,90.0,545.0,2.0,35.37043035030365,1.081253170967102,3196.0,1.0,3.366447925567627
9.12,67.83287811279297,32.04686737060547,4.573468208312988,1.8434908390045166,34.835758209228516,75.88725662231445,84.50656509399414,0.5102468952536583,19.79437065124512,31.81538391113281,78.64901351928711,21.578746795654297,96.8951416015625,3.1048619747161865,0.5362486839294434,63.333740234375,169.7296371459961,321.44126892089844,1.022791475057602,0.3605271577835083,6.756386756896973,5.624763011932373,545102848.0,3.3709003925323486,7.124545335769653,182888341504.0,235546337280.0,16093571584.0,161943797760.0,1919466368.0,24.693462371826172,545000000.0,0.2566090226173401,21365163.0,97.45132882254464,1958624512.0,42088960.0,4217957.375,1634578624.0,1.1399824619293213,0.9419043958187102,1017755136.0,150566740.0,7998649.0,2781236096.0,0.3707830309867859,916.0,140.0,11975.0,2.0,39.518333435058594,3270.0,13254065183.0,1920.0,4.0,77.0,74.0,72.0,91.0,82.0,78.0,90.0,545.0,2.0,35.37043035030365,1.081253170967102,3196.0,1.0,3.366447925567627
9.14,67.83287811279297,32.04686737060547,4.573468208312988,1.8434908390045166,34.835758209228516,75.88725662231445,84.50656509399414,0.5102468952536583,19.79437065124512,31.81538391113281,78.64901351928711,21.578746795654297,96.8951416015625,3.1048619747161865,0.5362486839294434,63.333740234375,169.7296371459961,321.44126892089844,1.022791475057602,0.3605271577835083,6.756386756896973,5.624763011932373,545102848.0,3.3709003925323486,7.124545335769653,182888341504.0,235546337280.0,16093571584.0,161943797760.0,1919466368.0,24.693462371826172,545000000.0,0.2566090226173401,21365163.0,97.45132882254464,1958624512.0,42088960.0,4217957.375,1634578624.0,1.1399824619293213,0.9419043958187102,1017755136.0,150566740.0,7998649.0,2781236096.0,0.3707830309867859,916.0,140.0,11975.0,2.0,39.518333435058594,3270.0,10664815581.0,1920.0,4.0,77.0,74.0,72.0,91.0,82.0,78.0,90.0,545.0,2.0,35.37043035030365,1.081253170967102,3196.0,1.0,3.366447925567627
9.15,67.83287811279297,32.04686737060547,4.573468208312988,1.8434908390045166,34.835758209228516,75.88725662231445,84.50656509399414,0.5102468952536583,19.79437065124512,31.81538391113281,78.64901351928711,21.578746795654297,96.8951416015625,3.1048619747161865,0.5362486839294434,63.333740234375,169.7296371459961,321.44126892089844,1.022791475057602,0.3605271577835083,6.756386756896973,5.624763011932373,545102848.0,3.3709003925323486,7.124545335769653,182888341504.0,235546337280.0,16093571584.0,161943797760.0,1919466368.0,24.693462371826172,545000000.0,0.2566090226173401,21365163.0,97.45132882254464,1958624512.0,42088960.0,4217957.375,1634578624.0,1.1399824619293213,0.9419043958187102,1017755136.0,150566740.0,7998649.0,2781236096.0,0.3707830309867859,916.0,140.0,11975.0,2.0,39.518333435058594,3270.0,10694212462.0,1920.0,4.0,77.0,74.0,72.0,91.0,82.0,78.0,90.0,545.0,2.0,35.37043035030365,1.081253170967102,3196.0,1.0,3.366447925567627
9.16,67.83287811279297,32.04686737060547,4.573468208312988,1.8434908390045166,34.835758209228516,75.88725662231445,84.50656509399414,0.5102468952536583,19.79437065124512,31.81538391113281,78.64901351928711,21.578746795654297,96.8951416015625,3.1048619747161865,0.5362486839294434,63.333740234375,169.7296371459961,321.44126892089844,1.022791475057602,0.3605271577835083,6.756386756896973,5.624763011932373,545102848.0,3.3709003925323486,7.124545335769653,182888341504.0,235546337280.0,16093571584.0,161943797760.0,1919466368.0,24.693462371826172,545000000.0,0.2566090226173401,21365163.0,97.45132882254464,1958624512.0,42088960.0,4217957.375,1634578624.0,1.1399824619293213,0.9419043958187102,1017755136.0,150566740.0,7998649.0,2781236096.0,0.3707830309867859,916.0,140.0,11975.0,2.0,39.518333435058594,3270.0,13299710260.0,1920.0,4.0,77.0,74.0,72.0,91.0,82.0,78.0,90.0,545.0,2.0,35.37043035030365,1.081253170967102,3196.0,1.0,3.366447925567627
9.17,67.83287811279297,32.04686737060547,4.573468208312988,1.8434908390045166,34.835758209228516,75.88725662231445,84.50656509399414,0.5102468952536583,19.79437065124512,31.81538391113281,78.64901351928711,21.578746795654297,96.8951416015625,3.1048619747161865,0.5362486839294434,63.333740234375,169.7296371459961,321.44126892089844,1.022791475057602,0.3605271577835083,6.756386756896973,5.624763011932373,545102848.0,3.3709003925323486,7.124545335769653,182888341504.0,235546337280.0,16093571584.0,161943797760.0,1919466368.0,24.693462371826172,545000000.0,0.2566090226173401,21365163.0,97.45132882254464,1958624512.0,42088960.0,4217957.375,1634578624.0,1.1399824619293213,0.9419043958187102,1017755136.0,150566740.0,7998649.0,2781236096.0,0.3707830309867859,916.0,140.0,11975.0,2.0,39.518333435058594,3270.0,13326828023.0,1920.0,4.0,77.0,74.0,72.0,91.0,82.0,78.0,90.0,545.0,2.0,35.37043035030365,1.081253170967102,3196.0,1.0,3.366447925567627
9.19,67.83287811279297,32.04686737060547,4.573468208312988,1.8434908390045166,34.835758209228516,75.88725662231445,84.50656509399414,0.5102468952536583,19.79437065124512,31.81538391113281,78.64901351928711,21.578746795654297,96.8951416015625,3.1048619747161865,0.5362486839294434,63.333740234375,169.7296371459961,321.44126892089844,1.022791475057602,0.3605271577835083,6.756386756896973,5.624763011932373,545102848.0,3.3709003925323486,7.124545335769653,182888341504.0,235546337280.0,16093571584.0,161943797760.0,1919466368.0,24.693462371826172,545000000.0,0.2566090226173401,21365163.0,97.45132882254464,1958624512.0,42088960.0,4217957.375,1634578624.0,1.1399824619293213,0.9419043958187102,1017755136.0,150566740.0,7998649.0,2781236096.0,0.3707830309867859,916.0,140.0,11975.0,2.0,39.518333435058594,3270.0,10884782567.0,1920.0,4.0,77.0,74.0,72.0,91.0,82.0,78.0,90.0,545.0,2.0,35.37043035030365,1.081253170967102,3196.0,1.0,3.366447925567627
9.21,67.83287811279297,32.04686737060547,4.573468208312988,1.8434908390045166,34.835758209228516,75.88725662231445,84.50656509399414,0.5102468952536583,19.79437065124512,31.81538391113281,78.64901351928711,21.578746795654297,96.8951416015625,3.1048619747161865,0.5362486839294434,63.333740234375,169.7296371459961,321.44126892089844,1.022791475057602,0.3605271577835083,6.756386756896973,5.624763011932373,545102848.0,3.3709003925323486,7.124545335769653,182888341504.0,235546337280.0,16093571584.0,161943797760.0,1919466368.0,24.693462371826172,545000000.0,0.2566090226173401,21365163.0,97.45132882254464,1958624512.0,42088960.0,4217957.375,1634578624.0,1.1399824619293213,0.9419043958187102,1017755136.0,150566740.0,7998649.0,2781236096.0,0.3707830309867859,916.0,140.0,11975.0,2.0,39.518333435058594,3270.0,13388812422.0,1920.0,4.0,77.0,74.0,72.0,91.0,82.0,78.0,90.0,545.0,2.0,35.37043035030365,1.081253170967102,3196.0,1.0,3.366447925567627
