Time (s),% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,stale_frames_per_second,timewarp_gpu_ms
15.02,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,34.206939697265625,2.960623979568481,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,5.008905410766602,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1187237.0,1405659146.7369792,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2876.0,1920.0,4.0,76.0,76.0,71.0,63.0,73.0,79.0,90.0,545.0,2.0,31.681209802627563,2736.0,15.0,3.356344699859619
15.05,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,34.206939697265625,2.960623979568481,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,5.008905410766602,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1187237.0,1405659146.7369792,0.0543632507324218,103.0,2.0,6330.0,1.0,24.303001403808597,2876.0,1920.0,4.0,76.0,76.0,71.0,63.0,73.0,79.0,90.0,545.0,2.0,31.681209802627563,2736.0,1.0,3.356344699859619
15.13,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,33.40739059448242,2.858328342437744,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,5.008905410766602,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1179466.625,1405659146.7369792,0.0543632507324218,103.0,2.0,6330.0,1.0,24.303001403808597,2876.0,1920.0,4.0,76.0,76.0,71.0,63.0,73.0,79.0,90.0,545.0,2.0,31.681209802627563,2736.0,1.0,3.356344699859619
15.23,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,34.21842575073242,2.9786365032196045,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,5.008905410766602,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1181108.25,1405659146.7369792,0.0543632507324218,103.0,2.0,6330.0,1.0,24.303001403808597,2876.0,1920.0,4.0,76.0,76.0,71.0,63.0,73.0,79.0,90.0,545.0,2.0,31.681209802627563,2736.0,1.0,3.356344699859619
15.33,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,33.38726806640625,3.0159194469451904,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,5.008905410766602,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1214580.25,1405659146.7369792,0.0543632507324218,103.0,2.0,6330.0,1.0,24.303001403808597,2876.0,1920.0,4.0,76.0,76.0,71.0,63.0,73.0,79.0,90.0,545.0,2.0,31.681209802627563,2736.0,1.0,3.356344699859619
15.43,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,33.420982360839844,2.8806087970733643,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,5.008905410766602,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1180920.125,1405659146.7369792,0.0543632507324218,103.0,2.0,6330.0,1.0,24.303001403808597,2876.0,1920.0,4.0,76.0,76.0,71.0,63.0,73.0,79.0,90.0,545.0,2.0,31.681209802627563,2736.0,1.0,3.356344699859619
15.44,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,33.420982360839844,2.8806087970733643,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,5.008905410766602,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1180920.125,1405659146.7369792,0.0543632507324218,1058.0,456.0,12240.0,1.0,24.303001403808597,2876.0,1920.0,4.0,76.0,76.0,71.0,63.0,73.0,79.0,90.0,545.0,2.0,31.681209802627563,2736.0,73.0,3.356344699859619
15.53,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,34.26056671142578,2.96304988861084,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,5.008905410766602,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1178483.25,1405659146.7369792,0.0543632507324218,1058.0,456.0,12240.0,1.0,24.303001403808597,2876.0,1920.0,4.0,76.0,76.0,71.0,63.0,73.0,79.0,90.0,545.0,2.0,31.681209802627563,2736.0,73.0,3.356344699859619
15.56,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,34.26056671142578,2.96304988861084,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,5.008905410766602,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1178483.25,1405659146.7369792,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2876.0,1920.0,4.0,76.0,76.0,71.0,63.0,73.0,79.0,90.0,545.0,2.0,31.681209802627563,2736.0,15.0,3.356344699859619
15.63,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,33.415523529052734,2.845235586166382,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,5.008905410766602,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1181447.375,1405659146.7369792,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2876.0,1920.0,4.0,76.0,76.0,71.0,63.0,73.0,79.0,90.0,545.0,2.0,31.681209802627563,2736.0,15.0,3.356344699859619
15.73,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,33.40972137451172,2.9414730072021484,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,5.008905410766602,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1181744.875,1405659146.7369792,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2876.0,1920.0,4.0,76.0,76.0,71.0,63.0,73.0,79.0,90.0,545.0,2.0,31.681209802627563,2736.0,15.0,3.356344699859619
15.83,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,34.24885940551758,2.990962028503418,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,5.008905410766602,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1181279.375,1405659146.7369792,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2876.0,1920.0,4.0,76.0,76.0,71.0,63.0,73.0,79.0,90.0,545.0,2.0,31.681209802627563,2736.0,15.0,3.356344699859619
15.93,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,33.395652770996094,2.9806370735168457,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,5.008905410766602,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1181391.0,1405659146.7369792,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2876.0,1920.0,4.0,76.0,76.0,71.0,63.0,73.0,79.0,90.0,545.0,2.0,31.681209802627563,2736.0,15.0,3.356344699859619
16.03,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,34.230125427246094,2.9021542072296143,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,5.008905410766602,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1180558.75,1405659146.7369792,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2876.0,1920.0,4.0,76.0,76.0,71.0,63.0,73.0,79.0,90.0,545.0,2.0,31.681209802627563,2736.0,15.0,3.356344699859619
16.05,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,34.230125427246094,2.9021542072296143,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,5.008905410766602,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1180558.75,1405659146.7369792,0.0001332071551587,103.0,2.0,6330.0,1.0,24.303001403808597,2876.0,1920.0,4.0,76.0,76.0,71.0,63.0,73.0,79.0,90.0,545.0,2.0,31.681209802627563,2736.0,15.0,3.356344699859619
16.13,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,33.367950439453125,2.948779344558716,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,5.008905410766602,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1181571.25,1405659146.7369792,0.0001332071551587,103.0,2.0,6330.0,1.0,24.303001403808597,2876.0,1920.0,4.0,76.0,76.0,71.0,63.0,73.0,79.0,90.0,545.0,2.0,31.681209802627563,2736.0,15.0,3.356344699859619
16.23,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,33.37420654296875,2.919520616531372,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,5.008905410766602,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1181724.0,1405659146.7369792,0.0001332071551587,103.0,2.0,6330.0,1.0,24.303001403808597,2876.0,1920.0,4.0,76.0,76.0,71.0,63.0,73.0,79.0,90.0,545.0,2.0,31.681209802627563,2736.0,15.0,3.356344699859619
16.33,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,34.226158142089844,2.871021270751953,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,5.008905410766602,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1181359.625,1405659146.7369792,0.0001332071551587,103.0,2.0,6330.0,1.0,24.303001403808597,2876.0,1920.0,4.0,76.0,76.0,71.0,63.0,73.0,79.0,90.0,545.0,2.0,31.681209802627563,2736.0,15.0,3.356344699859619
16.43,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,33.38629531860352,2.986914873123169,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,5.008905410766602,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1180862.75,1405659146.7369792,0.0001332071551587,103.0,2.0,6330.0,1.0,24.303001403808597,2876.0,1920.0,4.0,76.0,76.0,71.0,63.0,73.0,79.0,90.0,545.0,2.0,31.681209802627563,2736.0,15.0,3.356344699859619
16.45,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,33.38629531860352,2.986914873123169,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,5.008905410766602,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1180862.75,1405659146.7369792,0.0001332071551587,1058.0,456.0,12240.0,1.0,24.303001403808597,2876.0,1920.0,4.0,76.0,76.0,71.0,63.0,73.0,79.0,90.0,545.0,2.0,31.681209802627563,2736.0,73.0,3.356344699859619
16.53,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,34.24147033691406,2.977402448654175,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,5.008905410766602,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1181372.5,1405659146.7369792,0.0001332071551587,1058.0,456.0,12240.0,1.0,24.303001403808597,2876.0,1920.0,4.0,76.0,76.0,71.0,63.0,73.0,79.0,90.0,545.0,2.0,31.681209802627563,2736.0,73.0,3.356344699859619
16.55,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,34.24147033691406,2.977402448654175,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,5.008905410766602,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1181372.5,1405659146.7369792,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2876.0,1920.0,4.0,76.0,76.0,71.0,63.0,73.0,79.0,90.0,545.0,2.0,31.681209802627563,2736.0,15.0,3.356344699859619
16.63,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,33.41960525512695,2.936147689819336,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,5.008905410766602,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1180602.5,1405659146.7369792,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2876.0,1920.0,4.0,76.0,76.0,71.0,63.0,73.0,79.0,90.0,545.0,2.0,31.681209802627563,2736.0,15.0,3.356344699859619
16.73,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,33.42156219482422,2.9043915271759038,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,5.008905410766602,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1181220.625,1405659146.7369792,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2876.0,1920.0,4.0,76.0,76.0,71.0,63.0,73.0,79.0,90.0,545.0,2.0,31.681209802627563,2736.0,15.0,3.356344699859619
16.83,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,34.256385803222656,2.961989164352417,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,5.008905410766602,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1180714.875,1405659146.7369792,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2876.0,1920.0,4.0,76.0,76.0,71.0,63.0,73.0,79.0,90.0,545.0,2.0,31.681209802627563,2736.0,15.0,3.356344699859619
16.93,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,33.409156799316406,2.9295876026153564,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,5.008905410766602,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1181433.25,1405659146.7369792,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2876.0,1920.0,4.0,76.0,76.0,71.0,63.0,73.0,79.0,90.0,545.0,2.0,31.681209802627563,2736.0,15.0,3.356344699859619
17.03,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,34.2566032409668,2.9917995929718018,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,5.008905410766602,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1180953.875,1405659146.7369792,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2876.0,1920.0,4.0,76.0,76.0,71.0,63.0,73.0,79.0,90.0,545.0,2.0,31.681209802627563,2736.0,15.0,3.356344699859619
